RecordDate,PetrinexFacilityID,ActivityId,Product,Volume,units,is_current
2022-05-01,ABBT4940020,ROYALTY,OIL,1.9,m3,true
2022-05-01,ABBT4940020,ROYALTY,OIL,1.1,m3,true
2022-05-01,ABBT4940020,ROYALTY,OIL,14.5,m3,true
2022-05-01,ABBT4940020,ROYALTY,OIL,13.1,m3,true
2022-05-01,ABBT4940020,ROYALTY,OIL,10.2,m3,true
2022-05-01,ABBT4940020,ROYALTY,OIL,44.6,m3,true
2022-05-01,ABBT4940020,DIFF,WATER,0,m3,true
2022-05-01,ABBT4940020,DISP,WATER,2.6,m3,true
2022-05-01,ABBT4940020,DISP,WATER,28159,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1326.1,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1684.4,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1352.6,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1198.3,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1333.6,m3,true
2022-05-01,ABBT4940020,PROD,WATER,2404.3,m3,true
2022-05-01,ABBT4940020,PROD,WATER,975,m3,true
2022-05-01,ABBT4940020,PROD,WATER,762.3,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1696.8,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1602.6,m3,true
2022-05-01,ABBT4940020,PROD,WATER,724,m3,true
2022-05-01,ABBT4940020,PROD,WATER,1968.3,m3,true
2022-05-01,ABBT4940020,PROD,WATER,2679,m3,true
2022-05-01,ABBT4940020,PROD,WATER,8454.3,m3,true
2022-05-01,ABBT7980014,SHUTIN,,,,true
2022-05-01,ABBT9880004,,,,,true
2022-05-01,ABBT9880004,,,,,true
2022-05-01,ABBT9880004,,,,,true
2022-05-01,ABBT9880004,SHUTIN,,,,true
2022-05-01,ABBT9880004,SHUTIN,,,,true
2022-05-01,ABBT9880004,SHUTIN,,,,true
2022-05-01,ABBT9880004,SHUTIN,,,,true
2022-05-01,ABBT9880004,DIFF,GAS,0,e3m3,true
2022-05-01,ABBT9880004,FLARE,GAS,80.1,e3m3,true
2022-05-01,ABBT9880004,FUEL,GAS,12.5,e3m3,true
2022-05-01,ABBT9880004,PROD,GAS,15.8,e3m3,true
2022-05-01,ABBT9880004,PROD,GAS,4.5,e3m3,true
2022-05-01,ABBT9880004,PROD,GAS,20.5,e3m3,true
2022-05-01,ABBT9880004,PROD,GAS,8.8,e3m3,true
2022-05-01,ABBT9880004,PURREC,GAS,43,e3m3,true
2022-05-01,ABBT9880004,DISP,OIL,321.8,m3,true
2022-05-01,ABBT9880004,IMBAL,OIL,0,m3,true
2022-05-01,ABBT9880004,INVCL,OIL,172.5,m3,true
2022-05-01,ABBT9880004,INVOP,OIL,238.7,m3,true
2022-05-01,ABBT9880004,PROD,OIL,90,m3,true
2022-05-01,ABBT9880004,PROD,OIL,40.7,m3,true
2022-05-01,ABBT9880004,PROD,OIL,114.5,m3,true
2022-05-01,ABBT9880004,PROD,OIL,10.4,m3,true
2022-05-01,ABBT9880004,ROYALTY,OIL,9.7,m3,true
2022-05-01,ABBT9880004,ROYALTY,OIL,5.6,m3,true
2022-05-01,ABBT9880004,ROYALTY,OIL,38.9,m3,true
2022-05-01,ABBT9880004,ROYALTY,OIL,0.7,m3,true
2022-05-01,ABBT9880004,DIFF,WATER,0,m3,true
2022-05-01,ABBT9880004,DISP,WATER,0.6,m3,true
2022-05-01,ABBT9880004,DISP,WATER,948,m3,true
2022-05-01,ABBT9880004,PROD,WATER,568.9,m3,true
2022-05-01,ABBT9880004,PROD,WATER,19.6,m3,true
2022-05-01,ABBT9880004,PROD,WATER,319.9,m3,true
2022-05-01,ABBT9880004,PROD,WATER,40.2,m3,true
2022-05-01,ABGS0002227,DIFF,GAS,-69.3,e3m3,true
2022-05-01,ABGS0002227,DISP,GAS,1504.7,e3m3,true
2022-05-01,ABGS0002227,REC,GAS,510.9,e3m3,true
2022-05-01,ABGS0002227,REC,GAS,924.5,e3m3,true
2022-05-01,ABGS0002227,DIFF,WATER,0,m3,true
2022-05-01,ABGS0002227,DISP,WATER,5.3,m3,true
2022-05-01,ABGS0002227,REC,WATER,5.3,m3,true
2022-05-01,ABGS0135864,DIFF,GAS,0,e3m3,true
2022-05-01,ABGS0135864,DISP,GAS,924.5,e3m3,true
2022-05-01,ABGS0135864,REC,GAS,57.5,e3m3,true
2022-05-01,ABGS0135864,REC,GAS,819.8,e3m3,true
2022-05-01,ABGS0135864,REC,GAS,47.2,e3m3,true
2022-05-01,ABIF0007002,SHUTIN,,,,true
2022-05-01,ABIF0007002,SHUTIN,,,,true
2022-05-01,ABIF0007002,SHUTIN,,,,true
2022-05-01,ABIF0007002,SHUTIN,,,,true
2022-05-01,ABIF0007002,SHUTIN,,,,true
2022-05-01,ABIF0007002,SHUTIN,,,,true
2022-05-01,ABIF0007002,SHUTIN,,,,true
2022-05-01,ABIF0007004,DIFF,WATER,0,m3,true
2022-05-01,ABIF0007004,INJ,WATER,3879,m3,true
2022-05-01,ABIF0007004,INJ,WATER,5133,m3,true
2022-05-01,ABIF0007004,INJ,WATER,7788,m3,true
2022-05-01,ABIF0007004,INJ,WATER,19038,m3,true
2022-05-01,ABIF0007004,INJ,WATER,10665,m3,true
2022-05-01,ABIF0007004,INJ,WATER,2692,m3,true
2022-05-01,ABIF0007004,INJ,WATER,7633,m3,true
2022-05-01,ABIF0007004,INJ,WATER,4875,m3,true
2022-05-01,ABIF0007004,INJ,WATER,9743,m3,true
2022-05-01,ABIF0007004,REC,WATER,71446,m3,true
2022-05-01,ABIF0007006,DIFF,WATER,0,m3,true
2022-05-01,ABIF0007006,INJ,WATER,3584.1,m3,true
2022-05-01,ABIF0007006,INVCL,WATER,0.2,m3,true
2022-05-01,ABIF0007006,INVOP,WATER,0.2,m3,true
2022-05-01,ABIF0007006,REC,WATER,3584.1,m3,true
2022-05-01,ABIF0007052,DIFF,WATER,0,m3,true
2022-05-01,ABIF0007052,INJ,WATER,5249,m3,true
2022-05-01,ABIF0007052,REC,WATER,5249,m3,true
2022-05-01,ABIF0007274,DIFF,WATER,0,m3,true
2022-05-01,ABIF0007274,INJ,WATER,1052,m3,true
2022-05-01,ABIF0007274,INJ,WATER,27107,m3,true
2022-05-01,ABIF0007274,REC,WATER,28159,m3,true
2022-05-01,ABIF0008261,DIFF,WATER,0,m3,true
2022-05-01,ABIF0008261,INJ,WATER,2295.9,m3,true
2022-05-01,ABIF0008261,REC,WATER,2295.9,m3,true
2022-05-01,ABIF0008386,DIFF,WATER,0,m3,true
2022-05-01,ABIF0008386,INJ,WATER,2262.5,m3,true
2022-05-01,ABIF0008386,REC,WATER,2262.5,m3,true
2022-05-01,ABIF0008917,DIFF,WATER,0,m3,true
2022-05-01,ABIF0008917,INJ,WATER,1125.8,m3,true
2022-05-01,ABIF0008917,INVCL,WATER,0.1,m3,true
2022-05-01,ABIF0008917,INVOP,WATER,0.1,m3,true
2022-05-01,ABIF0008917,REC,WATER,1125.8,m3,true
2022-05-01,ABIF0008992,SHUTIN,,,,true
2022-05-01,ABIF0009829,SHUTIN,,,,true
2022-05-01,ABIF0009829,DIFF,WATER,0,m3,true
2022-05-01,ABIF0009829,INJ,WATER,948,m3,true
2022-05-01,ABIF0009829,REC,WATER,948,m3,true
2022-05-01,ABIF0009839,DIFF,WATER,0,m3,true
2022-05-01,ABIF0009839,INJ,WATER,3598,m3,true
2022-05-01,ABIF0009839,REC,WATER,3598,m3,true
2022-05-01,ABIF0140734,DIFF,WATER,0,m3,true
2022-05-01,ABIF0140734,INJ,WATER,5253,m3,true
2022-05-01,ABIF0140734,REC,WATER,5253,m3,true
2022-05-01,ABIF0156447,INJ,CO2,16864.4,,true
2022-05-01,ABIF0156447,INJ,CO2,17378.7,,true
2022-05-01,ABIF0156447,INJ,CO2,12850.3,,true
2022-05-01,ABIF0156447,INJ,CO2,12348.1,,true
2022-05-01,ABIF0156447,INJ,CO2,17318.6,,true
2022-05-01,ABIF0156447,INJ,CO2,15048.7,,true
2022-05-01,ABIF0156447,INJ,CO2,16373.4,,true
2022-05-01,ABIF0156447,REC,CO2,39896.1,,true
2022-05-01,ABIF0156447,REC,CO2,68286.1,,true
2022-05-01,ABIF0156447,DIFF,GAS,0,e3m3,true
2022-05-01,ABIF0156447,INJ,GAS,799.7,e3m3,true
2022-05-01,ABIF0156447,INJ,GAS,829.4,e3m3,true
2022-05-01,ABIF0156447,INJ,GAS,613.2,e3m3,true
2022-05-01,ABIF0156447,INJ,GAS,589.5,e3m3,true
2022-05-01,ABIF0156447,INJ,GAS,820.6,e3m3,true
2022-05-01,ABIF0156447,INJ,GAS,717.7,e3m3,true
2022-05-01,ABIF0156447,INJ,GAS,774.5,e3m3,true
2022-05-01,ABIF0156447,REC,GAS,4722.8,e3m3,true
2022-05-01,ABIF0156447,REC,GAS,421.8,e3m3,true
2022-05-01,ABIF0156447,DIFF,WATER,0,m3,true
2022-05-01,ABIF0156447,INJ,WATER,17404.7,m3,true
2022-05-01,ABIF0156447,REC,WATER,17404.7,m3,true
2022-09-01,ABBT0041124,DISP,SAND,2,,true
2022-09-01,ABBT0048421,DIFF,GAS,0,e3m3,true
2022-09-01,ABBT0048421,DISP,GAS,61.4,e3m3,true
2022-09-01,ABBT0048421,FUEL,GAS,0.2,e3m3,true
2022-09-01,ABBT0048421,PROD,GAS,62,e3m3,true
2022-09-01,ABBT0048421,VENT,GAS,0.4,e3m3,true
2022-09-01,ABBT0059275,SHUTIN,,,,true
2022-09-01,ABBT0059275,IMBAL,OIL,0,m3,true
2022-09-01,ABBT0059275,INVCL,OIL,7.9,m3,true
2022-09-01,ABBT0059275,INVOP,OIL,7.9,m3,true
2022-09-01,ABBT0083457,IMBAL,OIL,0,m3,true
2022-09-01,ABBT0083457,INVCL,OIL,12,m3,true
2022-09-01,ABBT0083457,INVOP,OIL,12,m3,true
2022-09-01,ABBT0083457,DIFF,WATER,0,m3,true
2022-09-01,ABBT0083457,INVCL,WATER,10.4,m3,true
2022-09-01,ABBT0083457,INVOP,WATER,10.4,m3,true
2022-09-01,ABBT0091980,SHUTIN,,,,true
2022-09-01,ABBT0091980,IMBAL,OIL,0,m3,true
2022-09-01,ABBT0091980,INVCL,OIL,24.6,m3,true
2022-09-01,ABBT0091980,INVOP,OIL,24.6,m3,true
2022-09-01,ABBT0101896,PROD,COND,4.9,m3,true
2022-09-01,ABBT0101896,DIFF,GAS,0,e3m3,true
2022-09-01,ABBT0101896,DISP,GAS,885.3,e3m3,true
2022-09-01,ABBT0101896,FLARE,GAS,3.3,e3m3,true
2022-09-01,ABBT0101896,FUEL,GAS,15.2,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,32.1,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,25,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,119.5,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,67.3,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,39.3,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,196.1,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,99.3,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,27.3,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,127.5,e3m3,true
2022-09-01,ABBT0101896,PROD,GAS,151.9,e3m3,true
2022-09-01,ABBT0101896,REC,GAS,22.1,e3m3,true
2022-09-01,ABBT0101896,VENT,GAS,3.6,e3m3,true
2022-09-01,ABBT0101896,DISP,OIL,4.9,m3,true
2022-09-01,ABBT0101896,IMBAL,OIL,0,m3,true
2022-09-01,ABBT0120813,DIFF,GAS,0,e3m3,true
2022-09-01,ABBT0120813,DISP,GAS,50.5,e3m3,true
2022-09-01,ABBT0120813,FUEL,GAS,2.2,e3m3,true
2022-09-01,ABBT0120813,PROD,GAS,53.5,e3m3,true
2022-09-01,ABBT0120813,VENT,GAS,0.8,e3m3,true
2022-09-01,ABBT0120813,IMBAL,OIL,0,m3,true
2022-09-01,ABBT0120813,INVCL,OIL,11,m3,true
2022-09-01,ABBT0120813,INVOP,OIL,8.7,m3,true
2022-09-01,ABBT0120813,PROD,OIL,2.3,m3,true
2022-09-01,ABBT0120813,DIFF,WATER,0,m3,true
2022-09-01,ABBT0120813,INVCL,WATER,8.7,m3,true
2022-09-01,ABBT0120813,INVOP,WATER,8.7,m3,true
2022-09-01,ABBT0137951,,,,,true
2022-09-01,ABBT0137951,DIFF,GAS,0,e3m3,true
2022-09-01,ABBT0137951,DISP,GAS,212.6,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,70.2,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,23,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,30.6,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,37.6,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,29.9,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,0.8,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,12.2,e3m3,true
2022-09-01,ABBT0137951,PROD,GAS,8.3,e3m3,true
2022-09-01,ABBT0137951,DIFF,WATER,0,m3,true
2022-09-01,ABBT0137951,INVCL,WATER,3,m3,true
2022-09-01,ABBT0137951,INVOP,WATER,3,m3,true
2022-09-01,ABBT0141479,DISP,SAND,3.9,,true
2022-09-01,ABBT0141479,DIFF,WATER,0,m3,true
2022-09-01,ABBT0141479,DISP,WATER,20.7,m3,true
2022-09-01,ABBT0141479,PROD,WATER,20.7,m3,true
2022-09-01,ABBT2240034,,,,,true
2022-09-01,ABBT2240034,,,,,true
2022-09-01,ABBT2240034,,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,SHUTIN,,,,true
2022-09-01,ABBT2240034,DISP,CO2,39698.3,,true
2022-09-01,ABBT2240034,DIFF,GAS,0,e3m3,true
2022-09-01,ABBT2240034,DISP,GAS,5489.5,e3m3,true
2022-09-01,ABBT2240034,FLARE,GAS,31.3,e3m3,true
2022-09-01,ABBT2240034,FUEL,GAS,41.4,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,8.1,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,4569.2,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,8.2,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,19.1,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,11.9,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,12557.2,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,2,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,14397.5,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,4034.7,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,8558,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,22.7,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,945.8,e3m3,true
2022-09-01,ABBT2240034,PROD,GAS,8.1,e3m3,true
2022-09-01,ABBT2240034,PURREC,GAS,118.2,e3m3,true
2022-09-01,ABBT2240034,VENT,GAS,0.2,e3m3,true
2022-09-01,ABBT2240034,DISP,OIL,4654.9,m3,true
2022-09-01,ABBT2240034,IMBAL,OIL,0,m3,true
2022-09-01,ABBT2240034,PROD,OIL,12.8,m3,true
2022-09-01,ABBT2240034,PROD,OIL,381.4,m3,true
2022-09-01,ABBT2240034,PROD,OIL,30.3,m3,true
2022-09-01,ABBT2240034,PROD,OIL,35.8,m3,true
2022-09-01,ABBT2240034,PROD,OIL,45,m3,true
2022-09-01,ABBT2240034,PROD,OIL,1065.9,m3,true
2022-09-01,ABBT2240034,PROD,OIL,3.4,m3,true
2022-09-01,ABBT2240034,PROD,OIL,1092.8,m3,true
2022-09-01,ABBT2240034,PROD,OIL,506.3,m3,true
2022-09-01,ABBT2240034,PROD,OIL,720.1,m3,true
2022-09-01,ABBT2240034,PROD,OIL,489.8,m3,true
2022-09-01,ABBT2240034,PROD,OIL,81.4,m3,true
2022-09-01,ABBT2240034,PROD,OIL,189.9,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,0.5,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,8.9,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,1.9,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,4.1,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,25,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,0.1,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,25.6,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,11.7,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,16.9,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,90.8,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,10,m3,true
2022-09-01,ABBT2240034,ROYALTY,OIL,40.8,m3,true
2022-09-01,ABBT2240034,DIFF,WATER,0,m3,true
2022-09-01,ABBT2240034,DISP,WATER,3.8,m3,true
2022-09-01,ABBT2240034,DISP,WATER,13692.3,m3,true
2022-09-01,ABBT2240034,PROD,WATER,446.1,m3,true
2022-09-01,ABBT2240034,PROD,WATER,1005.8,m3,true
2022-09-01,ABBT2240034,PROD,WATER,316.2,m3,true
2022-09-01,ABBT2240034,PROD,WATER,1596.8,m3,true
2022-09-01,ABBT2240034,PROD,WATER,919,m3,true
2022-09-01,ABBT2240034,PROD,WATER,2758.7,m3,true
2022-09-01,ABBT2240034,PROD,WATER,302.3,m3,true
2022-09-01,ABBT2240034,PROD,WATER,3001.5,m3,true
2022-09-01,ABBT2240034,PROD,WATER,1.6,m3,true
2022-09-01,ABBT2240034,PROD,WATER,1755.5,m3,true
2022-09-01,ABBT2240034,PROD,WATER,536.5,m3,true
2022-09-01,ABBT2240034,PROD,WATER,697.1,m3,true
2022-09-01,ABBT2240034,PROD,WATER,359,m3,true
2022-09-01,ABBT3620003,,,,,true
2022-09-01,ABBT3620003,,,,,true
2022-09-01,ABBT3620003,,,,,true
2022-09-01,ABBT3620003,SHUTIN,,,,true
2022-09-01,ABBT3620003,DIFF,GAS,0,e3m3,true
2022-09-01,ABBT3620003,FLARE,GAS,17.2,e3m3,true
2022-09-01,ABBT3620003,FUEL,GAS,6.1,e3m3,true
2022-09-01,ABBT3620003,PROD,GAS,6.6,e3m3,true
2022-09-01,ABBT3620003,PROD,GAS,6.4,e3m3,true
2022-09-01,ABBT3620003,PROD,GAS,4.8,e3m3,true
2022-09-01,ABBT3620003,PROD,GAS,5.8,e3m3,true
2022-09-01,ABBT3620003,VENT,GAS,0.3,e3m3,true
2022-09-01,ABBT3620003,DISP,OIL,99.5,m3,true
2022-09-01,ABBT3620003,IMBAL,OIL,0,m3,true
2022-09-01,ABBT3620003,INVCL,OIL,22,m3,true
2022-09-01,ABBT3620003,INVOP,OIL,12.5,m3,true
2022-09-01,ABBT3620003,PROD,OIL,49.4,m3,true
2022-09-01,ABBT3620003,PROD,OIL,19.2,m3,true
2022-09-01,ABBT3620003,PROD,OIL,7.1,m3,true
2022-09-01,ABBT3620003,PROD,OIL,33.3,m3,true
2022-09-01,ABBT3620003,ROYALTY,OIL,8.3,m3,true
2022-09-01,ABBT3620003,ROYALTY,OIL,0.4,m3,true
2022-09-01,ABBT3620003,DIFF,WATER,0,m3,true
2022-09-01,ABBT3620003,DISP,WATER,0.2,m3,true
2022-09-01,ABBT3620003,DISP,WATER,2115.9,m3,true
2022-09-01,ABBT3620003,INVCL,WATER,46.9,m3,true
2022-09-01,ABBT3620003,INVOP,WATER,46.9,m3,true
2022-09-01,ABBT3620003,PROD,WATER,617.5,m3,true
2022-09-01,ABBT3620003,PROD,WATER,239.6,m3,true
2022-09-01,ABBT3620003,PROD,WATER,1102.3,m3,true
2022-09-01,ABBT3620003,PROD,WATER,156.7,m3,true
2022-09-01,ABBT3710049,,,,,true
2022-09-01,ABBT3710049,,,,,true
2022-09-01,ABBT3710049,,,,,true
2022-09-01,ABBT3710049,SHUTIN,,,,true
2022-09-01,ABBT3710049,SHUTIN,,,,true
2022-09-01,ABBT3710049,SHUTIN,,,,true
2022-09-01,ABBT3710049,SHUTIN,,,,true
2022-09-01,ABBT3710049,SHUTIN,,,,true
2022-09-01,ABBT3710049,SHUTIN,,,,true
2022-09-01,ABBT3710049,DIFF,GAS,0,e3m3,true
2022-09-01,ABBT3710049,FLARE,GAS,276.4,e3m3,true
2022-09-01,ABBT3710049,FUEL,GAS,88.4,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,1.8,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,8,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,1.8,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,11.1,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,9.5,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,0.6,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,15.5,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,6.4,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,11.1,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,0.4,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,11.6,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,17.5,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,14.9,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,0.9,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,14.1,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,4.3,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,15.5,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,0.9,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,8,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,2,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,2.6,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,6.7,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,6.7,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,10.5,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,3.3,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,13.1,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,17.8,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,10.1,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,5.1,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,3.5,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,13.2,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,25,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,2.1,e3m3,true
2022-09-01,ABBT3710049,PROD,GAS,1.4,e3m3,true
2022-09-01,ABBT3710049,PURREC,GAS,40.2,e3m3,true
2022-09-01,ABBT3710049,PURREC,GAS,48.2,e3m3,true
2022-09-01,ABBT3710049,VENT,GAS,0.6,e3m3,true
2022-09-01,ABBT3710049,DISP,OIL,1535.1,m3,true
2022-09-01,ABBT3710049,IMBAL,OIL,0,m3,true
2022-09-01,ABBT3710049,INVCL,OIL,105.7,m3,true
2022-09-01,ABBT3710049,INVOP,OIL,109.5,m3,true
2022-09-01,ABBT3710049,PROD,OIL,59.9,m3,true
2022-09-01,ABBT3710049,PROD,OIL,25.7,m3,true
2022-09-01,ABBT3710049,PROD,OIL,41.8,m3,true
2022-09-01,ABBT3710049,PROD,OIL,123.9,m3,true
2022-09-01,ABBT3710049,PROD,OIL,7.4,m3,true
2022-09-01,ABBT3710049,PROD,OIL,23.7,m3,true
2022-09-01,ABBT3710049,PROD,OIL,45.6,m3,true
2022-09-01,ABBT3710049,PROD,OIL,29.5,m3,true
2022-09-01,ABBT3710049,PROD,OIL,20.4,m3,true
2022-09-01,ABBT3710049,PROD,OIL,15.7,m3,true
2022-09-01,ABBT3710049,PROD,OIL,32.6,m3,true
2022-09-01,ABBT3710049,PROD,OIL,49,m3,true
2022-09-01,ABBT3710049,PROD,OIL,135.1,m3,true
2022-09-01,ABBT3710049,PROD,OIL,19,m3,true
2022-09-01,ABBT3710049,PROD,OIL,69.3,m3,true
2022-09-01,ABBT3710049,PROD,OIL,33.1,m3,true
2022-09-01,ABBT3710049,PROD,OIL,47.8,m3,true
2022-09-01,ABBT3710049,PROD,OIL,24.3,m3,true
2022-09-01,ABBT3710049,PROD,OIL,39.7,m3,true
2022-09-01,ABBT3710049,PROD,OIL,18.4,m3,true
2022-09-01,ABBT3710049,PROD,OIL,42.7,m3,true
2022-09-01,ABBT3710049,PROD,OIL,77.3,m3,true
2022-09-01,ABBT3710049,PROD,OIL,77.4,m3,true
2022-09-01,ABBT3710049,PROD,OIL,16.1,m3,true
2022-09-01,ABBT3710049,PROD,OIL,9.9,m3,true
2022-09-01,ABBT3710049,PROD,OIL,39.6,m3,true
2022-09-01,ABBT3710049,PROD,OIL,110.8,m3,true
2022-09-01,ABBT3710049,PROD,OIL,64.7,m3,true
2022-09-01,ABBT3710049,PROD,OIL,27.6,m3,true
2022-09-01,ABBT3710049,PROD,OIL,42.6,m3,true
2022-09-01,ABBT3710049,PROD,OIL,88.8,m3,true
2022-09-01,ABBT3710049,PROD,OIL,39.2,m3,true
2022-09-01,ABBT3710049,PROD,OIL,19.6,m3,true
2022-09-01,ABBT3710049,PROD,OIL,13.1,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,2.7,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,0.4,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,7.2,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,3.4,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,1.2,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,0.8,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,46.7,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,1.2,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,15.3,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,7.8,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,5.7,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,1,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,6.4,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,0.7,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,5.7,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,3.5,m3,true
2022-09-01,ABBT3710049,ROYALTY,OIL,15.5,m3,true
2022-09-01,ABBT3710049,DISP,SAND,1,,true
2022-09-01,ABBT3710049,DIFF,WATER,0,m3,true
2022-09-01,ABBT3710049,DISP,WATER,0.8,m3,true
2022-09-01,ABBT3710049,DISP,WATER,64741,m3,true
2022-09-01,ABBT3710049,DISP,WATER,3060,m3,true
2022-09-01,ABBT3710049,DISP,WATER,5102,m3,true
2022-09-01,ABBT3710049,PROD,WATER,115.9,m3,true
2022-09-01,ABBT3710049,PROD,WATER,1590.4,m3,true
2022-09-01,ABBT3710049,PROD,WATER,1066.5,m3,true
2022-09-01,ABBT3710049,PROD,WATER,884.1,m3,true
2022-09-01,ABBT3710049,PROD,WATER,1578.7,m3,true
2022-09-01,ABBT3710049,PROD,WATER,609.7,m3,true
2022-09-01,ABBT3710049,PROD,WATER,1970.6,m3,true
